org_id;org_name;legal_form;polactive_start_date;polactive_end_date;seat_location;zipcode;region_abb;country_abb;longitude;latitude;ig_type;policy_area;address_raw;GAVA_assoc_id;GAVA_assoc_name;GAVA_assoc_aggregate_name;GAVA_assoc_legal_form;GAVA_assoc_general;GAVA_assoc_ig_type;GAVA_assoc_ig_type_name;GAVA_assoc_ig_code;GAVA_assoc_ig_code_name;GAVA_level;GAVA_category;GAVA_topic;GAVA_topic_business;NCCR_nqid;NCCR_A4 Organisation;GK_interest_group;GK_canton_ig_raw;GK_type;GK_policy_code
CH_EsVzoNySfx2o;tracker.ch;AG;2011;2014;Adliswil;8134;ZH;CH;8,521348013;47,30935896;;;;5821;tracker.ch;tracker.ch;11;Societe;20;Business groups;26;Private firm/company;98;NA;17;98;NA;NA;NA;NA;NA;NA
CH_FshWuFG+mzal;Young Kickers Foundation;Stift.;2007;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;6128;Vergabungskommission der Young Kickers Foundation (beiratsähnliches Gremium);Vergabungskommission der Young Kickers Foundation (beiratsähnliches Gremium);20;Fondation;60;Hobby/leisure groups;61;Sport;2;Regional/Cantonal;6;98;NA;NA;Vergabungskommission der Young Kickers Foundation ;BE;ngo;29
CH_ZUeZ4YgwLMHU;Expertenkomm. Strafrecht;EidgKomm;1989;1990;Bern;3000;BE;CH;7,406455946;46,94761344;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_YR+JCWjj0+Ls;Schweizerische Gemeinnützige Gesellschaft (SGG) / Société suisse d'utilité publique (SSUP);Ve.;1999;1999;Zürich;8000;ZH;CH;8,475219;47,360508;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Schweiz. Gemeinnützige Gesellschaft;ZH;ngo;13
CH_7Q4SHR0sDtOw;Schweizerischer Wissenschaftsrat (Gruppe Forschungspolitische Früherkennung (FER));EidgKomm;1993;1999;Bern;3000;BE;CH;7,406455946;46,94761344;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Gruppe FER des schweiz. Wissenschaftsrates (Forschungspolitische Früherkennung);BE;public;17
CH_E9d1Fh8expsy;Antonie Deusser Stiftung, Zurzach;Stift.;2010;2017;Bad Zurzach;5330;AG;CH;8,292674;47,595567;;;;315;Antonie Deusser Stiftung Zurzach;Antonie Deusser Stiftung Zurzach;20;Fondation;80;Public interest groups;810;Heritage and History;2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_NT32kwWDIE/1;Auto-Allianz;Stift.;2003;2010;Zollikon;8702;ZH;CH;8,594799929;47,34324289;;;;594;Auto- Allianz (Stiftung zum Schutz des motorisierten Konsumenten);Auto- Allianz (Stiftung zum Schutz des motorisierten Konsumenten);20;Fondation;80;Public interest groups;84;Consumer group;2;Regional/Cantonal;10;98;NA;NA;Auto-Allianz;SG;ngo;10
CH_HazmRy5pm01r;Dokumentation betreffend die Schweiz im Zweiten Weltkrieg, Zürich;Ve.;2004;2007;Zürich;8000;ZH;CH;8,475219;47,360508;OT;;;1396;Dokumentation betreffend die Schweiz im Zweiten Weltkrieg Zürich;Dokumentation betreffend die Schweiz im Zweiten Weltkrieg Zürich;30;Association;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Dokumentation betreffend die Schweiz im Zweiten Weltkrieg;AG;ngo;19
CH_D0zrJxnmu/GE;Interessengemeinschaft Schweiz-Zweiter Weltkrieg, Aarau;Ve.;2004;2017;Aarau;5000;AG;CH;8,048299599;47,38875067;;;;2898;Interessengemeinschaft Schweiz-Zweiter Weltkrieg Aarau;Interessengemeinschaft Schweiz-Zweiter Weltkrieg Aarau;30;Association;80;Public interest groups;810;Heritage and History;2;Regional/Cantonal;17;98;NA;NA;NA;NA;NA;NA
CH_jnVN5pdyoAy/;Perspective Schweiz, Aarau;Ve.;2004;2007;Aarau;5000;AG;CH;8,048299599;47,38875067;50;;;3879;Perspective Schweiz Aarau;Perspective Schweiz Aarau;30;Association;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Perspective Schweiz, Aarau;AG;ngo;17
CH_zj7RNjFqzYL8;Coop-Rechtsschutz Vers., Aarau;Gen.;1985;1987;Aarau;5000;AG;CH;8,048299599;47,38875067;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_b8B4nV2/ac8O;Eidg. AusbildungsKommission;EidgKomm;1985;1987;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_VL7+qd5Mo+HW;Spital Limmattal ,Schlieren;Anst.;1985;1991;Schlieren;8952;ZH;CH;8,44891326;47,39499243;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_qepQLpF8guPB;Stellenbewertungskomm. allg. Bundesverwaltung;EidgKomm;1985;1987;Bern;3000;BE;CH;7,406455946;46,94761344;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_SjAiYNRM7qGJ;Musikschule Baur, Winterthur;Stift.;1993;1993;Winterthur;8400;ZH;CH;8,734308291;47,4967529;SI;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_unmwnXaSmmFT;Association de soutien à l'école de musique musica viva, Fribourg;Ve.;2008;2011;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;440;Association de soutien à l'école de musique musica viva Fribourg;Association de soutien à l'école de musique musica viva Fribourg;30;Association;80;Public interest groups;85;Other public interest group;1;Local;6;98;NA;NA;"Association de soutien à l' école de musique ""musica viva""";ZH;culture;28
CH_uriDjPUjysPg;Association des Amis du Conservatoire de Fribourg;Ve.;2009;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;443;Association des Amis du Conservatoire de Fribourg;Association des Amis du Conservatoire de Fribourg;30;Association;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;6;98;NA;NA;Association des Amis du Berervatoire de Fribourg;FR;ngo;28
CH_Fe1zPMrI+2AJ;Berner Fachhochschule, Fachbereich Gesundheit;Anst.;2010;2014;Bern;3000;BE;CH;7,406455946;46,94761344;SI;;;787;Berner Fachhochschule Fachbereich Gesundheit;Berner Fachhochschule Fachbereich Gesundheit;50;Droit public;30;Institutional associations;34;Other institutional associations, incl. State and Federal agencies;2;Regional/Cantonal;3;98;NA;NA;NA;NA;NA;NA
CH_xPuszOdURDIy;Büro Harmos der schweizerischen Erziehungsdirektorenkonferenz;Komm.;2012;2017;Bern;3000;BE;CH;7,406455946;46,94761344;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_zF3cCDjaig5S;Centre de formation continue pour adultes handicapés, Fribourg;Stift.;2010;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;1044;Centre de formation continue pour adultes handicapés Fribourg;Centre de formation continue pour adultes handicapés Fribourg;20;Fondation;80;Public interest groups;83;Humanitarian - national;2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_bDNCxHxMlQTD;Dachverband schweizerischer Patientenstellen, Zürich;Ve.;2008;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;1331;Dachverband Schweizerischer Patientenstellen Zürich;Schweizer Patientenstellen;30;Association;50;Identity groups;51;Patients;3;National;3;98;NA;NA;Dachverband schweizerischer Patientenstellen;ZH;ngo;3
CH_46kTTaDkbfI4;Forschungsfonds der Universität Freiburg;Stift.;2010;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;SI;;;2097;Forschungsfonds der Universität Freiburg;Université de Fribourg;20;Fondation;40;Occupational associations;45;Universities (Researchers, Academics);2;Regional/Cantonal;17;98;NA;NA;NA;NA;NA;NA
CH_MdLMawrWXygc;Freiburger Gesundheitsligen / Ligues de santé du canton de Fribourg;Ve.;2011;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;2142;Freiburger Gesundheitsligen;Freiburger Gesundheitsligen;30;Association;80;Public interest groups;83;Humanitarian - national;2;Regional/Cantonal;3;98;NA;NA;NA;NA;NA;NA
CH_srL/fZdkkmlv;Future patient project Switzerland;NA;2008;2010;Zürich;8000;ZH;CH;8,475219;47,360508;50;;;2193;Future patient project Switzerland (Advisory board);Future patient project Switzerland (Advisory board);98;NA;40;Occupational associations;45;Universities (Researchers, Academics);3;National;3;98;NA;NA;Future patient project Switzerland;NA;ngo;3
CH_8iNXW/APNvwB;Kompetenzzentrum Sexualpädagogik und Schule der PH Luzern;Körp.;2011;2013;Luzern;6000;LU;CH;8,325215362;47,04713582;SI;;;3133;Kompetenzzentrum Sexualpädagogik und Schule (öffentliche rechtliche Körperschaft);Kompetenzzentrum Sexualpädagogik und Schule (öffentliche rechtliche Körperschaft);50;Droit public;40;Occupational associations;45;Universities (Researchers, Academics);2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_epvMuyfdBX1P;Krebsliga des Kantons Freiburg / Ligue fribourgeoise contre le cancer;Ve.;2009;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;3193;Krebsliga des Kantons Freiburg / Ligue fribourgeoise contre le cancer;Ligue suisse contre le cancer;30;Association;80;Public interest groups;83;Humanitarian - national;2;Regional/Cantonal;3;98;NA;NA;Krebsliga des Kantons Freiburg;FR;ngo;3
CH_4XoILFgLtA6u;Mobilitäts Akademie AG, Bern;AG;2011;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;3505;Mobilitäts Akademie AG;Touring Club Suisse (TCS);11;Societe;80;Public interest groups;85;Other public interest group;98;NA;10;NA;NA;NA;NA;NA;NA;NA
CH_QSpCy6hxxBfF;Partners in Learning Leadership Forum;NA;2008;2013;London;NA;NA;UK;-0,1277583;51,5073509;;;;3808;Partners in Learning Leadership Forum;Partners in Learning Leadership Forum;98;NA;20;Business groups;26;Private firm/company;4;International;17;98;NA;NA;Partners in Learning Leadership Forum;NA;ngo;6
CH_RqlfUZDsqsPt;Patientenstelle Freiburg-Westschweiz, Freiburg;Ve.;2008;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;;;;3817;Patientenstelle Freiburg-Westschweiz Freiburg;Schweizer Patientenstellen;30;Association;50;Identity groups;51;Patients;2;Regional/Cantonal;3;98;NA;NA;Patientenstelle Freiburg-Westschweiz;FR;ngo;3
CH_NIrz5Ijgpppq;Schweiz. Dienstleistungszentrum Berufsbildung, Beruf- Studien und Laufbahnber. SDBB, Bern;NA;2008;2010;Bern;3000;BE;CH;7,406455946;46,94761344;;;;4452;Schweiz. Dienstleistungszentrum Berufsbildung Beruf- Studien und Laufbahnber. SDBB Bern;Schweiz. Dienstleistungszentrum Berufsbildung Beruf- Studien und Laufbahnber. SDBB Bern;98;NA;30;Institutional associations;33;Associations of directors;3;National;6;98;NA;NA;Schweiz. Dienstleistungszentrum Berufsbildung, Beruf-Studien, Laufbahnber.;BE;public;6
CH_km4ImvynMUv7;Stiftung éducation21, Bern;Stift.;2013;2017;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_+pyT9RcJchHm;Stiftung Umweltbildung Schweiz, Bern;Stift.;2010;2013;Bern;3000;BE;CH;7,406455946;46,94761344;;;;5497;Stiftung Umweltbildung Schweiz;Stiftung Umweltbildung Schweiz;20;Fondation;80;Public interest groups;81;Environment and animal welfare;3;National;7;98;NA;NA;NA;NA;NA;NA
CH_pPAzsEbr/IK0;Swiss Cochrane working group;NA;2008;2017;Lausanne;1007;VD;CH;6,63233;46,519595;80;;;5591;Swiss Cochrane working group;Swiss Cochrane working group;98;NA;40;Occupational associations;45;Universities (Researchers, Academics);3;National;3;98;NA;NA;Swiss Cochrane working group;NA;prof;3
CH_M9EkF8H0cRyg;Swiss integrative Center for Human Health (SICHH), Fribourg;AG;2016;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;SI;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_bcl62PCVtldT;Arbus/Vereinigung für kritische Mediennutzung;Ve.;1992;1995;Zürich;8000;ZH;CH;8,475219;47,360508;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;426;ARBUS Schweiz Vereinigung für kritische Mediennutzung;NA;NA;NA;NA
CH_SyxetCcRsNcv;Andermatt Gotthard Sportbahnen AG;AG;2002;2003;Andermatt;6490;UR;CH;8,631490104;46,62047114;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Andermatt Gotthard Sportbahnen AG;UR;comp;1
CH_rABrsU42aEgy;AZ Aare Holding GmbH, Halle;GmbH;1993;1998;Taucha;NA;SN;DE;12,4950539;51,3798014;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AZ Aare Holding GmbH, Halle;Halle (BRD);comp;15
CH_esXBQUwQYMeH;AZ Zibatra Holding GmbH, Taucha;GmbH;1993;1998;Taucha;NA;SN;DE;12,4950539;51,3798014;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AZ Zibatra Holding GmbH, Taucha;Taucha (BRD);comp;15
CH_YKSBjBzc2NrB;Baryon AG, Zürich;AG;1998;2003;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Baryon AG, Zürich;ZH;comp;15
CH_CQHeJ3HFBkap;CSC Impresa Costruzioni SA, Lugano;AG;1989;2003;Lugano;6900;TI;CH;8,976010841;46,00785538;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CSC lmpresa Costruzioni SA, Lugano;TI;comp;1
CH_EqtVeXIKs5UD;Dätwyler AG / Dätwyler Holding AG, Altdorf;AG;1989;2003;Altdorf;6460;UR;CH;8,634912;46,886774;;;;1342;Dätwyler Stiftung Altdorf;Dätwyler;20;Fondation;80;Public interest groups;86;Family foundations and catch-all foundations;2;Regional/Cantonal;6;98;NA;NA;Dätwyler Holding AG, Altdorf;UR;comp;1
CH_bBePfOqSF2R7;Gamma Druck + Verlag AG, Altdorf;AG;1989;2003;Altdorf;6460;UR;CH;8,634912;46,886774;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Gamma Druck + Verlag AG, Altdorf;UR;comp;15
CH_M1L+YyNRqpD2;Heli Gotthard AG;AG;1990;2003;Erstfeld;6472;UR;CH;8,599465297;46,81236378;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Heli Gotthard AG, Erstfeld;UR;comp;10
CH_uIGHVJQpB2vi;Jaakko Pöyry Group Oyj, Vantaa;NA;2002;2003;Vantaa;NA;NA;FI;25,0377686;60,2933524;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jaakko Pövry Group Oyj, Vantaa;Vantaa (Finland);comp;1
CH_2Wa0bVAOI8t0;LSL Inpresa Costruzioni SA, Lugano;AG;1987;1987;Lugano;6900;TI;CH;8,976010841;46,00785538;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_RgomQXcXBtcN;LZ Medien Holding, Luzern;AG;2002;2003;Luzern;6000;LU;CH;8,325215362;47,04713582;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;LZ Medien Holding, Luzern;LU;media;26
CH_mn4igA/6tT7P;Müller & Lötscher Getränke AG, Erstfeld;AG;1992;1994;Erstfeld;6472;UR;CH;8,599465297;46,81236378;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_cDTlvhZgMceM;Otto Koch AG, Buchrain;AG;1998;2000;Buchrain;6033;LU;CH;8,34796428;47,10174111;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Otto Koch AG, Buchrain;LU;comp;15
CH_l3HX4i0kGAwy;Schweizerische Landesausstellung (Expo.02), Neuenburg;Ve.;2000;2009;Neuchâtel;2000;NE;CH;6,93809901;47,00942042;;;;4664;Schweizerische Landesausstellung (Expo.02) Neuenburg (Generalversammlung);Expo 02;98;NA;30;Institutional associations;32;Associations of other public institutions;3;National;6;98;NA;NA;Schweizerische Landesausstellung, Neuenburg (Generalversammlung) ;BE;public;21
CH_yyqp+Y1ABWAX;Siemens Schweiz AG;AG;1996;2003;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Siemens Schweiz AG;ZH;comp;1
CH_nrVgQ46PfKjH;Sisag AG, Schattdorf;AG;2003;2003;Schattdorf;6467;UR;CH;8,671403124;46,84934202;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Sisag AG, Schattdorf;UR;comp;10
CH_M4+vXPQGeDiC;Sportbahnen Andermatt-Nätschen-Gütsch AG;AG;1999;2001;Andermatt;6490;UR;CH;8,631490104;46,62047114;;;;3661;Nutech AG;Nutech AG;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1500;NA;NA;Sportbahnen Andermatt-Nätschen-Gütsch AG;UR;comp;1
CH_xY5Ud4ChUGjd;Thonke Stahlhandel AG, Altdorf;AG;1989;1996;Altdorf;6460;UR;CH;8,634912;46,886774;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Thonke Stahlhandel AG, Altdorf;UR;comp;15
CH_zYZkgXzDCQh2;Verband Schweizerischer Anschlussgeleise und Privatgüterwagenbesitzer, Weinfelden;Ve.;1993;2003;Weinfelden;8570;TG;CH;9,112292172;47,56980422;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Verband Schweizerischer Anschlussgeleise und Privatgüterwagenbesitzer, Weinfelden;TG;prof;12
CH_P0HKGr38THvt;Ziegelei Hägendorf AG, Hägendorf;AG;1993;2000;Hägendorf;4614;SO;CH;7,824530691;47,34542582;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Ziegelei Hägendorf AG, Hägendorf;SO;comp;1
CH_udx1e9nhD5uV;Sozialbehörde Regensdorf;Körp.;2016;2017;Regensdorf;8105;ZH;CH;8,471423078;47,43987625;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_8Y5ZmnhD3HwW;Baugesellschaft Rosenheim, St.Gallen;AG;1995;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Baugesellschaft Rosenheim;SG;comp;1
CH_u0cZgIPIi04W;Baugesellschaft Sonnenhügel, St. Gallen;AG;1995;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Baugesellschaft Sonnenhügel;SG;comp;1
CH_yn1QJ3n/2b4w;Creaplan AG, Wil;AG;1994;1995;Wil (SG);9500;SG;CH;9,043992;47,459015;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Creaplan AG, Wil;NA;NA;NA
CH_QMQhjqDI2ipx;Erkerpreis, St.Gallen;NA;1995;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Erkerpreis, St.Gallen;SG;NA;NA
CH_fLbgKAi3XAre;Grüebler AG Hoch- und Tiefbau, St. Gallen;AG;1995;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Grüebler AG Hoch-und Tiefbau;SG;comp;1
CH_sOMc8FVxhr+L;HC-Bausystem Peter AG, St.Gallen;AG;1998;1998;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;HC-Bausystem Peter AG, St.Galien  ;SG;comp;1
CH_N3voJ07pR3uS;Hotel Ekkehard St.Gallen;NA;1992;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hotel Ekkehard St.Gallen;SG;tourist;15
CH_l0rr3GI/WFxs;Identität Schweiz;NA;1992;1999;Unterentfelden;5035;AG;CH;8,042742104;47,36835324;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Identität Schweiz (Asylbereich);NE;ngo;33
CH_JANalT4K7KPY;Loga - Calculator AG, Uster;AG;1994;1999;Uster;8610;ZH;CH;8,721694684;47,35315638;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Loga -Calculator AG, Uster;ZH;comp;15
CH_eCwIpkrxYer9;Martin Bau- und Verwaltung AG, Zürich;AG;1994;1999;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Martin Bau-und Verwaltung AG, Zürich;ZH;comp;15
CH_uiejgkH5simW;Mec System AG, St. Gallen;AG;1994;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Mec System AG, St. Gallen;SG;comp;17
CH_+WfJtsK/wHAA;Raumfahrt Systemtechnik AG / Radarsystemtechnik RST AG, St. Gallen;AG;1994;1999;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Raumfahrt Systemtechnik AG,  St. Gallen;SG;comp;17
CH_fSfGjPzrQQoP;Schweiz. Dachorg. für historische Motorfahrzeuge / Schweizerischer Dachverband für Historische Motorfahrzeuge (SDHM);Ve.;1992;1993;Bern;3000;BE;CH;7,406455946;46,94761344;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_0GLd9MRXMIvs;SD Handels- Buchhaltungs- Bau- und Verwaltungs AG, Mörschwil;AG;1992;1997;Mörschwil;9402;SG;CH;9,426597017;47,46757998;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;SD Handels-, Buchhaltungs-, Bau-und Verwaltungs AG;SG;comp;15
CH_22+0qShMSpAK;Steinemann Verwaltungen AG, Mörschwil;AG;1995;1999;Mörschwil;9402;SG;CH;9,426597017;47,46757998;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Steinemann Verwaltungen AG, Mörschwil  ;AG;comp;15
CH_aDxaCr8+MNVU;SWISO, Certification Council;NA;1998;1999;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;SWISO, Certification Council  ;AG;comp;15
CH_SHRpgMCW/lau;Trüb & CO AG Uster;AG;1994;1999;Uster;8610;ZH;CH;8,721694684;47,35315638;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Trüb & CO AG Uster;ZH;comp;15
CH_+dNbsHOoyKxp;WS AG für Wohnungsbau, Mörschwil;AG;1992;1999;Mörschwil;9402;SG;CH;9,426597017;47,46757998;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;WS AG für Wohnungsbau, Mörschwil;SG;comp;1
CH_mTFFyg4EKd/e;Munot AG, Niederurnen;AG;1985;1986;Niederurnen;8867;GL;CH;9,023413142;47,12686524;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_eSsJ1GgnBOAN;Portland-Cementwerke Thayngen;AG;1985;1986;Thayngen;8240;SH;CH;8,707805337;47,74526448;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_q+mEV9PqgO07;Ultra Brag AG, Basel;AG;1985;1986;Basel;4000;BS;CH;7,58053;47,559662;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_/FROg9QzjmPv;a.en Aare Energie AG, Olten;AG;2003;2007;Olten;4600;SO;CH;7,900143056;47,34483361;;;;27;a.en Aare Energie AG Olten;a.en Aare Energie AG Olten;11;Societe;20;Business groups;26;Private firm/company;98;NA;8;98;NA;NA;Aare Energie AG;SO;comp;8
CH_DvkzlZ1faOfT;Akzo Nobel Coatings AG, Root LU;AG;2001;2007;Root;6037;LU;CH;8,388556892;47,11129001;;;;214;Akzo Nobel Coatings AG Root;Akzo Nobel Coatings AG Root;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1565;NA;NA;Akzo Nobel Coatings AG, Root LU;LU;comp;1
CH_Z1FIEfTgcl1F;Arbaplan AG, Unterentfelden;AG;1999;2004;Unterentfelden;5035;AG;CH;8,042742104;47,36835324;;;;347;Arbaplan AG Unterentfelden;Arbaplan AG Unterentfelden;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1569;NA;NA;Arbaplan AG, Unterentfelden;SO;comp;15
CH_DhdNgG5INI+9;Argenta AG, Olten;AG;1994;1996;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Argenta AG, Olten;SO;comp;15
CH_X3bpd0T+FWHp;Baumann Bautechnik Ag, Olten;AG;1994;2007;Olten;4600;SO;CH;7,900143056;47,34483361;;;;715;Baumann Bautechnik AG OIten;Baumann Bautechnik AG OIten;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1564;NA;NA;Baumann Bautechnik Ag, Olten;ZH;comp;1
CH_MUw6TDenqrWE;Bru-Bu Immobilien AG, Kleinlützel;AG;1994;2000;Kleinlützel;4245;SO;CH;7,417768;47,426903;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Bru-Bu Immobilien AG, Kleinlützel;SO;comp;15
CH_XIMwycDHHxF6;Chingwell Trading AG, Olten;AG;1994;2007;Olten;4600;SO;CH;7,900143056;47,34483361;;;;1088;Chingwell Trading AG Olten;Chingwell Trading AG Olten;11;Societe;20;Business groups;26;Private firm/company;98;NA;18;98;NA;NA;Chingwell Trading AG, Olten  ;SO;comp;15
CH_KcKuOl+DOeBF;Datinvest AG, Olten;AG;1994;2001;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Datinvest AG, Olten;DI;comp;15
